sampling_rate,delta,starttime,endtime,npts,network,station,location,channel,mseed,_format,dep,olon,olat,otime,slon,slat,selv,back_azimuth,azimuth,repi,rhyp,p_time,s_time,wstart,wend,lower-f-bound,upper-f-bound,pass_snr,llpsp,llpsp-stderr,fc,fc-stderr,ts,ts-stderr,aic,bic,chisqr,redchi,pass_fitting
100.0,0.01,2014-06-10T05:05:17.558000Z,2014-06-10T05:05:38.718000Z,2117,UU,BRPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 17, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8704})",PICKLE,1.4,-111.24,39.444,2014-06-10T05:05:05.810000Z,-110.74,39.473,1687.0,265.879972345,85.5622115498,43.152499525,43.2627759657,2014-06-10T05:05:13.020463Z,2014-06-10T05:05:18.571881Z,2014-06-10T05:05:18.556739Z,2014-06-10T05:05:37.716739Z,0.644979479868,6.82985835434,True,-7.40234946736,0.051059179301,1.66815077093,0,0.0720620911831,0.0116752812253,-109.50351992,-106.701125156,0.682322211158,0.0243686503985,True
100.0,0.01,2014-06-10T05:05:21.498000Z,2014-06-10T05:05:43.208000Z,2172,UU,CVRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,1.4,-111.24,39.444,2014-06-10T05:05:05.810000Z,-111.1716,38.9176,1912.0,354.246836601,174.203623102,58.7384501638,58.8317505403,2014-06-10T05:05:15.615292Z,2014-06-10T05:05:23.164499Z,2014-06-10T05:05:22.499578Z,2014-06-10T05:05:42.209578Z,0.548107188272,10.2591811109,True,-7.66471704627,0.0744449647159,1.66815077093,0,0.0319761120044,0.0125523123206,-90.787036904,-87.5652010787,2.85509781774,0.0815742233641,True
100.0,0.01,2014-06-10T05:05:25.670000Z,2014-06-10T05:05:46.920000Z,2126,UU,SRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 15, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 7680})",PICKLE,1.4,-111.24,39.444,2014-06-10T05:05:05.810000Z,-110.523827,39.110828,1804.0,301.12945478,120.67605753,72.0204335925,72.0916671388,2014-06-10T05:05:17.825278Z,2014-06-10T05:05:27.075979Z,2014-06-10T05:05:26.670909Z,2014-06-10T05:05:45.920909Z,0.893113589503,14.2060551588,True,-7.8061821407,0.0357319459148,1.66815077093,0,0.0273072652299,0.00423364494247,-141.223282613,-138.11258649,0.552175921788,0.0167326036905,True
100.0,0.01,2014-06-10T05:05:10.230000Z,2014-06-10T05:05:29.370000Z,1915,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 20, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10240})",PICKLE,1.4,-111.24,39.444,2014-06-10T05:05:05.810000Z,-111.20817,39.2965,2731.0,350.501526697,170.481335981,16.6039497272,17.1101229552,2014-06-10T05:05:08.661687Z,2014-06-10T05:05:10.857234Z,2014-06-10T05:05:11.227679Z,2014-06-10T05:05:28.367679Z,0.59457370376,15.4103923691,True,-6.40454560153,0.0505002496913,1.66815077093,0,0.0717777754124,0.00596400296726,-124.15653505,-120.729390917,1.80002925788,0.0461545963558,True
100.0,0.01,2014-12-30T14:40:58.515000Z,2014-12-30T14:41:19.065000Z,2056,UU,SRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 16, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8192})",PICKLE,-0.8,-111.376,38.963,2014-12-30T14:40:37.090000Z,-110.523827,39.110828,1804.0,257.728510146,77.1917872933,75.5851254594,75.5917932498,2014-12-30T14:40:49.688632Z,2014-12-30T14:40:59.388464Z,2014-12-30T14:40:59.518481Z,2014-12-30T14:41:18.068481Z,0.758972949729,15.4103923691,True,-7.95921279533,0.0469126631857,6.32411367566,0,0.0906548989281,0.00533580590507,-126.31092981,-123.03575749,1.23164560411,0.034212377892,True
100.0,0.01,2014-12-30T14:40:38.220000Z,2014-12-30T14:40:56.390000Z,1818,UU,WPUT,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 22, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 11264})",PICKLE,-0.8,-111.376,38.963,2014-12-30T14:40:37.090000Z,-111.3589,38.9975,2618.0,201.155376399,21.1446196017,4.10664889218,4.4910677042,2014-12-30T14:40:37.838511Z,2014-12-30T14:40:38.414799Z,2014-12-30T14:40:39.217170Z,2014-12-30T14:40:55.387170Z,0.548107188272,18.1340202564,True,-5.5753705504,0.0705568632139,6.32411367566,0,0.155246651253,0.00733377418111,-97.9487271042,-94.3803478364,4.3369576883,0.103260897341,True
100.0,0.01,2014-06-29T07:26:35.148000Z,2014-06-29T07:26:56.078000Z,2094,UU,CVRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 20, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 10240})",PICKLE,8.62,-111.362,38.956,2014-06-29T07:26:29.500000Z,-111.1716,38.9176,1912.0,284.539006668,104.419347281,17.0498552017,20.0404737069,2014-06-29T07:26:32.840079Z,2014-06-29T07:26:35.411644Z,2014-06-29T07:26:36.144487Z,2014-06-29T07:26:55.074487Z,0.82331589045,13.0958380774,True,-6.08050334284,0.0684261101143,0.31490813594,0,0.00898080557597,0.00879522839716,-95.7509822491,-92.6402861261,2.02449441389,0.0613483155723,True
100.0,0.01,2014-06-29T07:26:40.960000Z,2014-06-29T07:27:01.780000Z,2083,UU,TMU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 19, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 9728})",PICKLE,8.62,-111.362,38.956,2014-06-29T07:26:29.500000Z,-111.20817,39.2965,2731.0,199.435065013,19.3379930056,40.073715474,41.6503045955,2014-06-29T07:26:36.441717Z,2014-06-29T07:26:41.786226Z,2014-06-29T07:26:41.961775Z,2014-06-29T07:27:00.781775Z,0.699658472649,11.1289168271,True,-6.2167809038,0.0611814512937,0.31490813594,0,0.0282720579057,0.00925351737502,-103.579701917,-100.469005794,1.61873064954,0.0490524439254,True
100.0,0.01,2014-06-20T08:07:09.608000Z,2014-06-20T08:07:30.008000Z,2041,UU,BRPU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 17, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8704})",PICKLE,-0.59,-111.236,39.443,2014-06-20T08:06:57.350000Z,-110.74,39.473,1687.0,265.696210274,85.3809949251,42.8180076143,42.832057913,2014-06-20T08:07:04.488676Z,2014-06-20T08:07:09.984825Z,2014-06-20T08:07:10.605210Z,2014-06-20T08:07:29.005210Z,0.548107188272,14.2060551588,True,-7.27071294635,0.0445170589164,2.18343207906,0,0.0556120134064,0.00570293399201,-134.494191101,-131.067046967,1.39887027816,0.0358684686707,True
100.0,0.01,2014-06-20T08:07:13.998000Z,2014-06-20T08:07:34.718000Z,2073,UU,CVRU,1.0,HHT,"AttribDict({'dataquality': 'M', 'number_of_records': 17, 'encoding': 'STEIM2', 'byteorder': '>', 'record_length': 512, 'filesize': 8704})",PICKLE,-0.59,-111.236,39.443,2014-06-20T08:06:57.350000Z,-111.1716,38.9176,1912.0,354.570862333,174.530176376,58.5941628891,58.6090744567,2014-06-20T08:07:07.118179Z,2014-06-20T08:07:14.638813Z,2014-06-20T08:07:14.996749Z,2014-06-20T08:07:33.716749Z,0.548107188272,12.0723855449,True,-7.48787540317,0.0726104473047,2.18343207906,0,0.0403042652868,0.0106780350332,-93.5578741164,-90.2307508241,3.19656787265,0.0863937262879,True
